	C1	C10	C100	C101	C11	C13	C16	C17	C18	C19	C25	C30	C33	C34	C35	C4	C51	C53	C57	C59	C6	C60	C61	C62	C63	C65	C66	C67	C69	C7	C70	C72	C73	C74	C79	C82	C83	C84	C86	C87	C9	C90	C91	C93	C94	C95	C98	C102	C103	C12	C14	C15	C2	C20	C21	C22	C23	C24	C26	C27	C28	C29	C3	C31	C32	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C5	C50	C52	C55	C56	C58	C64	C68	C71	C75	C76	C77	C78	C8	C80	C85	C89	C92	C96	C97	C99	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC3	NC4	NC5	NC6	NC7	NC8	NC9
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	-0.298840834	0.148379824	0.432855915	0.542066028	0.099990795	-0.455265342	-0.33678298	0.347296724	-0.192664959	-0.467040236	0.18132196	-0.311074021	0.258500629	-0.045433425	-0.237587838	0.072838551	-0.209039858	-0.226196976	0.12286486	-0.169427665	0.251654952	0.461044908	-0.261060603	-0.148057327	-0.500747273	-0.659432645	0.52082051	0.241290707	-0.298143162	0.031401046	-0.486949469	0.435086631	-0.290434274	0.329775053	-0.179321014	-0.067008398	0.223293639	0.510670598	-0.04556451	0.342904475	-0.116080937	0.621625433	0.144500182	0.415115072	0.618402979	0.231064367	0.573854897	-0.166050858	-0.341939833	-0.41607263	-0.598729023	-0.467373218	0.18627909	-0.118250026	-0.276414511	-0.436118892	-0.290050943	-0.319475027	-0.519278311	-0.409164756	-0.29790137	-0.21786171	0.285526618	-0.148724442	-0.052655844	-0.024945073	0.067163613	-0.185038969	-0.092249102	-0.515334383	0.292842275	0.028983013	-0.110633995	-0.49083672	-0.399159403	-0.411087315	-0.495436107	0.381681469	0.558586183	-0.427278427	0.301758613	-0.41940057	-0.547802042	-0.116083939	0.640547128	-0.136178115	0.611440593	-0.170560341	-0.458775014	0.126109898	-0.362177791	-0.382200294	-0.39417835	0.110080356	0.281257894	-0.216315706	-0.261817204	0.263172732	0.019337089	0.281518543	0.250554232	-0.447472716	0.071820033	0.086261981	0.165922791	-0.443900219	0.390857884	0.185127452	-0.113366609	0.41389411	0.270538995	0.020965799	0.225541967	0.415262564	0.535837713	0.464594162	0.182209752	0.472516305	0.557687764	0.412292324	-0.275825346	0.537750464	0.388607922	0.215253691	0.037760008	-0.010694888
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	0.932098765	-0.641975309	-0.728395062	-0.740740741	0.172839506	0.401234568	0.401234568	-0.222222222	0.012345679	0.919753086	-0.185185185	-0.12345679	-0.660493827	0.672839506	0.475308642	-0.216049383	-0.339506173	0.950617284	-0.24691358	0.913580247	-0.444444444	-0.75308642	0.567901235	-0.598765432	0.654320988	0.845679012	-0.740740741	-0.901234568	0.407407407	-0.080246914	0.62962963	-0.74691358	0.777777778	-0.222222222	0.709876543	0.12345679	-0.555555556	-0.617283951	-0.666666667	-0.5	-0.179012346	-0.617283951	-0.728395062	-0.87037037	-0.796296296	0.549382716	-0.864197531	0.777777778	0.438271605	0.611111111	0.864197531	0.259259259	-0.160493827	0.685185185	0.740740741	0.209876543	0.413580247	0.679012346	0.462962963	0.487654321	0.771604938	-0.228395062	0.469135802	0.25308642	-0.228395062	-0.530864198	0.407407407	0.314814815	-0.530864198	0.666666667	-0.308641975	-0.117283951	-0.308641975	0.672839506	0.728395062	-0.703703704	0.672839506	-0.765432099	-0.802469136	0.858024691	-0.679012346	0.425925926	0.592592593	0.839506173	-0.567901235	0.635802469	-0.987654321	-0.024691358	1	-0.148148148	0.209876543	0.895061728	0.530864198	-0.098765432	-0.679012346	0.796296296	-0.444444444	-0.62962963	-0.308641975	-0.604938272	-0.74691358	-0.339506173	-0.216049383	0.537037037	-0.469135802	0.709876543	-0.617283951	-0.537037037	0.75308642	-0.592592593	-0.62962963	-0.191358025	0.487654321	-0.833333333	-0.734567901	-0.75308642	-0.592592593	-0.654320988	-0.617283951	-0.185185185	0.802469136	-0.666666667	-0.845679012	-0.345679012	-0.388888889	-0.160493827
GOBP_MITOCHONDRIAL_FISSION	-0.969135802	0.351851852	-0.722222222	-0.49382716	-0.259259259	-0.166666667	-0.814814815	0.462962963	-0.604938272	-0.580246914	-0.228395062	-0.098765432	-0.975308642	0.765432099	-0.290123457	-0.679012346	0.024691358	-0.339506173	-0.074074074	1	0.512345679	0.166666667	0.462962963	0.382716049	0.172839506	-0.975308642	-0.592592593	-0.981481481	0.987654321	0.067901235	-0.586419753	-0.228395062	-0.549382716	0.37654321	0.839506173	-0.74691358	0.882716049	-0.277777778	-0.956790123	0.913580247	-0.802469136	0.425925926	-0.567901235	-0.487654321	-0.425925926	-0.895061728	-0.240740741	0.327160494	-0.561728395	-0.858024691	0.598765432	0.067901235	-0.648148148	0.783950617	-0.666666667	0.339506173	0.839506173	0.672839506	0.858024691	0.666666667	0.543209877	0.518518519	-0.302469136	-0.234567901	0.790123457	0.012345679	-0.388888889	0.12962963	-0.438271605	-0.222222222	-0.098765432	-0.425925926	-0.024691358	-0.37037037	-0.524691358	-0.401234568	-0.438271605	0.537037037	-0.820987654	0.086419753	-0.012345679	-0.709876543	0.709876543	0.277777778	-0.728395062	0.37037037	-0.567901235	0.283950617	0.290123457	-0.265432099	0.919753086	-0.438271605	0.135802469	-0.104938272	-0.567901235	0.925925926	-0.938271605	0.796296296	0.487654321	-0.148148148	0.308641975	-0.543209877	-0.944444444	-0.098765432	0.864197531	-0.734567901	0.24691358	-0.395061728	0.672839506	-0.87037037	0.00617284	-0.37037037	-0.444444444	-0.148148148	-0.283950617	-0.104938272	0.969135802	0.709876543	-0.037037037	-0.882716049	-0.037037037	-0.549382716	-0.641975309	0.938271605	0.759259259	0.783950617
GOBP_MITOTIC_CELL_CYCLE	0.040601383	0.089305079	0.211932815	-0.097496706	0.198911431	0.287013153	0.092979903	-0.023690513	-0.08899807	0.09371305	0.039763806	0.049659525	-0.031374585	-0.381340199	0.161107675	0.033125184	0.06193868	0.213826136	0.053203035	-0.035696867	0.266035097	-0.047967108	0.244422172	0.212366962	0.258518354	0.040092959	-0.101632155	-0.116221025	-0.101678146	0.145915368	0.103528879	-0.089561047	-0.027627841	-0.003467287	0.113519634	-0.303156602	-0.232373427	0.182124273	-0.059670782	0.058647801	-0.201444493	0.191569924	-0.134899722	0.061654799	0.067951622	0.027191048	0.100053675	0.03599953	0.022373524	-0.190118823	0.155201757	-0.240458709	-0.157198563	0.009897049	-0.05521831	0.149023569	0.169179287	-0.039508232	0.012278328	-0.004027345	-0.00644946	-0.167704183	0.027027306	0.083519561	-0.113121936	-0.138716161	-0.158043853	-0.222397243	0.028565433	0.052782125	-0.053223836	0.174919062	-0.216482013	0.042696203	-0.075913352	-0.253720062	0.12213481	-0.147178883	-0.026554026	0.069448352	-0.257025229	-0.364461735	-0.128417415	-0.193588366	-0.101155667	-0.083871309	-0.131625782	0.159167009	0.089897361	0.35069858	0.079404532	0.046940132	0.022998805	-0.276958356	-0.051121763	-0.158180768	-0.125586092	-0.300698008	-0.154875437	-0.022390234	-0.29673473	-0.00520531	-0.037775725	0.212702502	-0.013752483	0.03299827	-0.010123977	0.115838504	-0.203398823	0.039339146	0.141622215	0.147607574	0.004175281	-0.263419807	-0.242269531	-0.06010464	0.093537577	-0.242346759	-0.182829911	-0.189309563	0.063569533	-0.347316075	-0.196204404	0.109011393	-0.273640732	0.016216724
GOBP_MITOTIC_CYTOKINESIS	0.981481481	0.37037037	0.259259259	0.487654321	0.425925926	0.00617284	0.302469136	0.604938272	0.969135802	-0.055555556	0.882716049	-0.555555556	0.74691358	-0.061728395	-0.302469136	0.092592593	0.734567901	-0.265432099	0.864197531	0.308641975	0.277777778	0.592592593	0.12962963	0.302469136	-0.475308642	0.456790123	0.759259259	-0.086419753	0.679012346	0.401234568	0.351851852	0.814814815	0.895061728	0.666666667	-0.5	0.487654321	0.858024691	-0.166666667	0.438271605	0.561728395	0.203703704	-0.154320988	0.154320988	0.456790123	0.401234568	0.030864198	0.00617284	-0.469135802	0.265432099	-0.475308642	-0.561728395	-0.679012346	0.864197531	-0.814814815	-0.740740741	-0.944444444	-0.641975309	-0.919753086	-0.703703704	-0.074074074	-0.74691358	-0.74691358	-0.067901235	-0.25308642	-0.901234568	-0.469135802	-0.49382716	-0.790123457	-0.845679012	-0.49382716	-0.49382716	-0.154320988	-0.833333333	-0.234567901	-0.580246914	-3.33E-15	-0.5	-0.209876543	0.172839506	-0.327160494	-0.308641975	-0.080246914	-0.790123457	-0.222222222	0.061728395	0.222222222	-0.061728395	-0.938271605	0.012345679	-0.425925926	-0.37654321	0.5	-0.555555556	-0.259259259	-0.197530864	0.049382716	0.172839506	-0.086419753	-0.75308642	-0.919753086	0.320987654	0.438271605	0.87654321	-0.179012346	0.037037037	-0.635802469	0.456790123	-0.117283951	0.530864198	0.555555556	-0.351851852	-0.462962963	-0.62345679	-0.12345679	0.092592593	0.524691358	0.604938272	-0.067901235	-0.518518519	-0.308641975	0.098765432	-0.141975309	0.679012346	0.481481481	0.024691358	0.839506173
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	0.716049383	0.635802469	0.802469136	0.833333333	0.419753086	0.679012346	0.814814815	-0.549382716	0.067901235	0.160493827	0.555555556	-0.086419753	0.154320988	-0.567901235	-3.33E-15	0.018518519	0.660493827	-0.327160494	0.691358025	-0.530864198	0.351851852	0.99382716	0.265432099	0.327160494	0.037037037	-0.641975309	0.598765432	0.518518519	-0.475308642	0.265432099	0.080246914	0.87037037	-0.302469136	-0.654320988	-0.117283951	-0.030864198	-0.098765432	0.802469136	0.888888889	0.382716049	-0.444444444	0.598765432	0.37654321	0.833333333	0.567901235	-0.469135802	0.444444444	-0.87037037	-0.956790123	-0.759259259	-0.728395062	-0.99382716	-0.092592593	-0.864197531	-0.450617284	0.00617284	-0.586419753	-0.709876543	-0.574074074	0.37654321	-0.697530864	-0.537037037	-0.882716049	-0.395061728	-0.790123457	-0.259259259	-0.956790123	-0.783950617	0.25308642	-0.234567901	-0.901234568	-0.092592593	-0.067901235	0.172839506	-0.703703704	0.895061728	-0.765432099	0.265432099	0.425925926	-0.320987654	0.604938272	0.043209877	-0.709876543	-0.592592593	0.49382716	-0.956790123	0.234567901	-0.617283951	-0.388888889	0.50617284	-0.320987654	-0.191358025	-0.388888889	-0.191358025	0.030864198	-0.641975309	-0.574074074	0.018518519	-0.987654321	-0.12345679	0.401234568	0.734567901	0.302469136	-0.734567901	0.061728395	-0.790123457	0.432098765	0.469135802	-0.74691358	0.759259259	-0.265432099	-0.061728395	-0.938271605	0.62345679	0.765432099	0.018518519	0.314814815	0.5	-0.62962963	-0.12345679	-0.407407407	0.166666667	0.925925926	-0.407407407	-0.191358025	0.277777778
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	0.716049383	0.635802469	0.802469136	0.833333333	0.419753086	0.679012346	0.814814815	-0.549382716	0.067901235	0.160493827	0.555555556	-0.086419753	0.154320988	-0.567901235	-3.33E-15	0.018518519	0.660493827	-0.327160494	0.691358025	-0.530864198	0.351851852	0.99382716	0.265432099	0.327160494	0.037037037	-0.641975309	0.598765432	0.518518519	-0.475308642	0.265432099	0.080246914	0.87037037	-0.302469136	-0.654320988	-0.117283951	-0.030864198	-0.098765432	0.802469136	0.888888889	0.382716049	-0.444444444	0.598765432	0.37654321	0.833333333	0.567901235	-0.469135802	0.444444444	-0.87037037	-0.956790123	-0.759259259	-0.728395062	-0.99382716	-0.092592593	-0.864197531	-0.450617284	0.00617284	-0.586419753	-0.709876543	-0.574074074	0.37654321	-0.697530864	-0.537037037	-0.882716049	-0.395061728	-0.790123457	-0.259259259	-0.956790123	-0.783950617	0.25308642	-0.234567901	-0.901234568	-0.092592593	-0.067901235	0.172839506	-0.703703704	0.895061728	-0.765432099	0.265432099	0.425925926	-0.320987654	0.604938272	0.043209877	-0.709876543	-0.592592593	0.49382716	-0.956790123	0.234567901	-0.617283951	-0.388888889	0.50617284	-0.320987654	-0.191358025	-0.388888889	-0.191358025	0.030864198	-0.641975309	-0.574074074	0.018518519	-0.987654321	-0.12345679	0.401234568	0.734567901	0.302469136	-0.734567901	0.061728395	-0.790123457	0.432098765	0.469135802	-0.74691358	0.759259259	-0.265432099	-0.061728395	-0.938271605	0.62345679	0.765432099	0.018518519	0.314814815	0.5	-0.62962963	-0.12345679	-0.407407407	0.166666667	0.925925926	-0.407407407	-0.191358025	0.277777778
GOBP_PROTEIN_DENEDDYLATION	0.049382716	0.055555556	0.969135802	0.858024691	0.25308642	0.234567901	0.320987654	-0.50617284	0.141975309	-0.148148148	-0.098765432	-0.333333333	-0.154320988	-0.5	0.00617284	0.259259259	0.555555556	-0.395061728	-0.043209877	-0.37654321	0.296296296	0.845679012	0.018518519	0.074074074	-0.641975309	-0.401234568	0.975308642	0.864197531	-0.333333333	-0.012345679	0.216049383	0.950617284	-0.037037037	-0.648148148	-0.419753086	-0.518518519	0.358024691	0.475308642	0.635802469	-0.080246914	-0.351851852	0.086419753	0.450617284	0.648148148	0.864197531	-0.808641975	0.487654321	-0.882716049	-0.549382716	-0.679012346	-0.820987654	-0.87654321	-0.382716049	-0.518518519	-0.962962963	-0.734567901	-0.728395062	-0.672839506	-0.685185185	-0.438271605	-0.709876543	-0.395061728	-0.790123457	-0.648148148	-0.351851852	-0.00617284	-0.962962963	-0.882716049	-0.518518519	-0.598765432	-0.882716049	-0.50617284	-0.104938272	-0.395061728	-0.543209877	0.864197531	-0.197530864	0.50617284	0.901234568	-0.740740741	-0.209876543	-0.574074074	-0.858024691	-0.413580247	0.851851852	-0.759259259	0.716049383	-0.49382716	-0.425925926	-0.166666667	-0.901234568	-0.080246914	-0.561728395	-0.092592593	0.314814815	-0.351851852	-0.067901235	0.660493827	-0.722222222	0.314814815	0.537037037	-0.12962963	0.296296296	-0.314814815	0.012345679	-0.895061728	0.641975309	0.203703704	-0.808641975	0.654320988	-0.074074074	0.419753086	-0.49382716	0.907407407	0.759259259	0.555555556	0.62962963	0.685185185	0.135802469	0.191358025	-0.75308642	0.62962963	0.901234568	-0.592592593	-0.024691358	-0.030864198
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.692163736	0.032569341	-0.074438492	0.183225294	0.131882498	0.303443301	0.272855772	0.046110995	0.413558337	0.285327199	0.576981132	-0.425070484	0.165879669	-0.074350178	0.2671562	0.168983398	0.277848843	0.173286456	0.403762583	0.424904157	-0.114056517	-0.142953829	0.498694273	-0.028301887	0.046300995	0.289098853	0.027041542	-0.371553419	0.072238014	0.487625141	0.399020071	-0.1076792	0.598726969	0.040267638	0.260656883	-0.295644513	-0.097484277	-0.227216003	-0.040880503	-0.244125458	0.454127865	-0.050314465	-0.142795147	-0.18167108	0.092031478	0.56757556	-0.137348108	-0.017219445	0.164462073	0.211231198	0.479701797	0.326415094	-0.317859383	0.261588378	0.112481858	-0.552252081	-0.246779055	-0.175662519	-0.268050314	0.252399361	0.36545447	-0.638904771	0.232029968	-0.419872758	-0.186387416	-0.534498124	-0.381415808	-0.431896036	-0.543172292	0.22079758	-0.357684711	-0.369059441	-0.621031013	-0.085061462	-0.009754845	-0.625003579	0.288344877	-0.400309334	-0.202631538	0.428423918	-0.643312874	-0.317048028	-0.336766488	-0.16749866	-0.089067598	0.060274719	-0.109379273	-0.353813901	0.183587795	0.061389602	-0.24471994	0.246832175	0.054918081	-0.200599928	-0.429875079	0.222762807	-0.352048038	-0.438066304	-0.296677869	-0.286155586	-0.149366211	0.311057175	0.078219133	0.264822037	-0.200469458	0.08490566	-0.015007899	-0.416165364	0.266479428	0.185349612	-0.296512668	0.344022059	0.204274991	-0.302430548	-0.154247677	-0.025472566	0.029955635	-0.116185172	-0.177573609	-0.257933376	0.075111165	-0.149443275	-0.046383009	-0.088088547	-0.145083022	0.377427931
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.975308642	0.135802469	0.49382716	0.469135802	0.438271605	0.907407407	0.728395062	-0.537037037	-0.030864198	0.808641975	0.679012346	0.104938272	-0.25308642	-0.234567901	0.345679012	0.555555556	0.666666667	0.024691358	0.561728395	0.419753086	0.030864198	0.160493827	0.728395062	-0.265432099	0.407407407	0.839506173	0.401234568	-0.814814815	0.358024691	0.339506173	0.895061728	0.358024691	0.925925926	-0.574074074	0.450617284	-0.703703704	0.018518519	-0.413580247	0.314814815	-0.345679012	0.049382716	0.111111111	-0.283950617	0.524691358	0.061728395	-0.154320988	-0.49382716	0.339506173	0.12345679	0.061728395	-0.117283951	-0.154320988	-0.796296296	-0.098765432	0.327160494	0.154320988	-0.166666667	-0.240740741	-0.216049383	0.574074074	-0.25308642	-0.765432099	-0.25308642	-0.419753086	0.771604938	-0.5	-0.734567901	-0.611111111	-0.728395062	-3.33E-15	-0.604938272	-0.679012346	-0.62962963	-0.148148148	-0.018518519	0.172839506	0.49382716	-0.691358025	-0.851851852	0.765432099	-0.882716049	-0.833333333	-0.111111111	-0.25308642	-0.388888889	-0.512345679	-0.672839506	-0.345679012	0.567901235	0.530864198	0.092592593	0.888888889	0.555555556	-0.537037037	-0.87654321	-0.382716049	-0.901234568	-0.179012346	-0.456790123	-0.697530864	-0.395061728	0.660493827	0.209876543	0.660493827	-0.283950617	-0.191358025	-0.098765432	-0.364197531	0.339506173	0.12962963	-0.469135802	-0.141975309	-0.197530864	-0.413580247	-0.290123457	-0.401234568	-3.33E-15	-0.197530864	-0.598765432	-0.462962963	-0.00617284	-0.154320988	0.179012346	-0.179012346	-0.882716049	0.320987654
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	0.975308642	0.135802469	0.49382716	0.469135802	0.438271605	0.907407407	0.728395062	-0.537037037	-0.030864198	0.808641975	0.679012346	0.104938272	-0.25308642	-0.234567901	0.345679012	0.555555556	0.666666667	0.024691358	0.561728395	0.419753086	0.030864198	0.160493827	0.728395062	-0.265432099	0.407407407	0.839506173	0.401234568	-0.814814815	0.358024691	0.339506173	0.895061728	0.358024691	0.925925926	-0.574074074	0.450617284	-0.703703704	0.018518519	-0.413580247	0.314814815	-0.345679012	0.049382716	0.111111111	-0.283950617	0.524691358	0.061728395	-0.154320988	-0.49382716	0.339506173	0.12345679	0.061728395	-0.117283951	-0.154320988	-0.796296296	-0.098765432	0.327160494	0.154320988	-0.166666667	-0.240740741	-0.216049383	0.574074074	-0.25308642	-0.765432099	-0.25308642	-0.419753086	0.771604938	-0.5	-0.734567901	-0.611111111	-0.728395062	-3.33E-15	-0.604938272	-0.679012346	-0.62962963	-0.148148148	-0.018518519	0.172839506	0.49382716	-0.691358025	-0.851851852	0.765432099	-0.882716049	-0.833333333	-0.111111111	-0.25308642	-0.388888889	-0.512345679	-0.672839506	-0.345679012	0.567901235	0.530864198	0.092592593	0.888888889	0.555555556	-0.537037037	-0.87654321	-0.382716049	-0.901234568	-0.179012346	-0.456790123	-0.697530864	-0.395061728	0.660493827	0.209876543	0.660493827	-0.283950617	-0.191358025	-0.098765432	-0.364197531	0.339506173	0.12962963	-0.469135802	-0.141975309	-0.197530864	-0.413580247	-0.290123457	-0.401234568	-3.33E-15	-0.197530864	-0.598765432	-0.462962963	-0.00617284	-0.154320988	0.179012346	-0.179012346	-0.882716049	0.320987654
GOBP_SPLICEOSOMAL_SNRNP_ASSEMBLY	0.633281734	0.448916409	0.102167183	0.366548487	-0.210043673	-0.315252533	-0.48511648	0.10337913	0.322585818	-0.5741243	0.454548045	-0.855201428	0.518618554	-0.941089937	-0.219814241	-0.22112629	-0.026669615	-0.464612876	0.681709931	0.027065703	-0.09504644	0.030959752	0.028831269	-0.030959752	-0.316025713	-0.569659443	0.58013744	0.2573312	-0.070685764	0.144270396	-0.295858241	0.334365325	0.201734791	0.491836945	-0.370660694	0.228755315	0.114551084	0.349845201	0.174645492	-0.21500179	0.343653251	-0.021671827	0.175935829	0.40247678	0.487032953	-0.139349845	0.780575388	0.077399381	0.35940058	-0.532570159	-0.399380805	-0.232198142	0.174303406	-0.408668731	-0.458204334	-0.814241486	-0.643962848	-0.551083591	-0.874150495	-0.021671827	-0.340950049	-0.604739791	0.580024684	-0.113096913	-0.798011431	-0.824633875	-0.503482972	-0.571837585	0.334365325	-0.488597002	0.232074752	-0.390452876	-0.69218648	-0.821127637	-0.699690402	-0.086687307	-0.878200064	0.372771432	0.853186111	-0.491473974	-0.154798762	-0.015479876	-0.46130031	-0.582043344	0.494746224	-0.015479876	0.804055557	-0.498452012	-0.631888545	-0.263157895	-0.510695187	-0.61782054	-0.613036506	0.389438988	0.080495356	-0.43649067	-0.386996904	-0.086687307	-0.016355064	0.060226237	0.591827227	-0.024767802	0.414399971	-0.003095975	0.539145721	-0.011939077	0.442724458	0.056606324	-0.086687307	0.74497084	0.433708564	0.576439388	0.045293409	0.403461863	0.496006521	0.891030272	0.139318885	0.517160772	0.171262197	0.069966845	-0.384411765	0.44951295	0.473684211	0.110681115	0.84206178	0.569675401
GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION	0.648148148	0.790123457	0.351851852	0.740740741	0.12962963	-0.456790123	0.12345679	0.537037037	0.635802469	-0.598765432	0.660493827	-0.49382716	0.648148148	-0.444444444	-0.351851852	0.339506173	0.450617284	-0.685185185	0.796296296	0.172839506	0.308641975	0.604938272	-0.444444444	-0.185185185	-0.709876543	0.061728395	0.617283951	0.462962963	0.154320988	0.654320988	-0.12345679	0.820987654	0.74691358	0.308641975	-0.462962963	0.419753086	0.722222222	-0.049382716	0.345679012	0.364197531	-0.407407407	0.666666667	0.567901235	0.641975309	0.845679012	-0.172839506	0.808641975	-0.333333333	-0.783950617	-0.419753086	-0.635802469	-0.524691358	0.222222222	-0.50617284	-0.87654321	-0.851851852	-0.62962963	-0.419753086	-0.555555556	-0.796296296	-0.895061728	-0.820987654	0.135802469	-0.882716049	-0.617283951	-0.75308642	-0.487654321	-0.75308642	-0.716049383	-0.691358025	-0.154320988	-0.839506173	-0.851851852	-0.827160494	-0.981481481	-0.179012346	-0.87654321	-0.086419753	0.604938272	-0.919753086	-0.216049383	-0.37654321	-0.722222222	-0.580246914	0.549382716	0.018518519	0.333333333	-0.50617284	-0.413580247	-0.62345679	-0.635802469	-0.481481481	-0.382716049	-0.049382716	0.049382716	0.030864198	-0.166666667	0.154320988	-0.240740741	-0.049382716	0.586419753	0.166666667	0.802469136	-0.228395062	0.185185185	-0.691358025	0.969135802	0.074074074	0.24691358	0.37654321	0.141975309	0.444444444	0.067901235	0.074074074	0.475308642	0.703703704	0.858024691	0.358024691	0.030864198	0.160493827	-0.197530864	0.141975309	0.87037037	0.450617284	0.00617284	0.833333333
GOBP_AUTOPHAGY_OF_MITOCHONDRION	0.020740725	0.293671255	0.512622521	-0.171552478	-0.709520553	0.190031153	-0.407869966	-0.508609681	-0.495327103	-0.136204227	0.343093882	-0.74779741	-0.601268518	-0.538888889	0.067478572	-0.616552097	0.690696729	-0.087227414	-0.32939344	-0.107663674	-0.621847051	-0.573119997	0.235403786	-0.186623338	-0.118380062	-0.043198881	-0.038029025	-0.697819315	0.1851764	-0.632542535	-0.037383178	-0.24525363	-0.408846716	0.173112281	0.461293902	-0.476664253	0.555328858	0.727289265	-0.434716996	0.239335322	-0.866043614	-0.641814893	-0.727895422	-0.476635514	-0.472248713	-0.821065635	-0.091794453	0.357502596	0.622473447	-0.781931464	0.024922118	-0.711513328	-0.647836701	0.389074321	-0.307256117	0.186155184	0.348188338	-0.362062171	-0.115981981	0.21712283	-0.098307845	-0.402541773	0.333384403	0.10589829	-0.035983179	-0.414003115	-0.539602413	-0.288937936	-0.272049642	-0.45482866	-0.611042619	-0.203806464	-0.591551894	-0.293591455	-0.136109584	0.266563556	-0.555148019	-0.252495891	-0.124592158	0.397449591	-0.125413298	-0.34368812	0.737807556	0.627288627	-0.457778722	-0.250718443	-0.414529536	0.408099688	0.439252336	0.520958763	0.664278297	0.611240914	0.177630002	0.681238897	-0.554303616	0.151121057	-0.112082825	-0.163675862	-0.015576324	0.622038215	-0.262410487	0.410027578	0.480640128	0.825445013	0.892936832	-0.089175775	-0.127725857	0.47019427	0.660436137	0.075094818	0.156551593	0.471557878	0.213246786	0.065420561	-0.118380062	0.661226577	0.584081727	0.014048081	0.062305296	0.157402853	0.300251898	0.410529023	0.250726312	0.700921342	0.094686659	-0.041212531
GOBP_MITOPHAGY	-0.426008639	0.476780186	-0.560371517	0.086532508	-0.027863777	0.027863777	-0.569988613	0.095975232	-0.643962848	-0.223774955	0.752167183	-0.45169163	-0.795544698	0.018387072	-0.012383901	-0.46578836	0.599582469	-0.024767802	0.541728942	0.730650155	0.418444609	0.198142415	0.613003096	0.117647059	0.210526316	-0.654024768	-0.500855079	-0.823529412	0.981424149	0.441434469	-0.385986777	-0.07120743	-0.489164087	0.551083591	0.637254902	-0.645383762	0.845440189	0.024767802	-0.46246288	0.835913313	-0.777089783	-0.638805203	-0.454912982	-0.383900929	-0.160707747	-0.851393189	-0.365325077	0.309597523	0.072136223	-0.746130031	0.37752322	-0.288365249	-0.292120552	0.707194777	-0.518809278	0.07120743	0.065886591	0.283558469	0.531498183	0.540634675	-0.119738058	0.015072023	0.298957688	0.235603715	0.897832817	-0.395618335	-0.250773994	0.055727554	-0.080495356	-0.204334365	-0.852010541	-0.452012384	-0.909161272	-0.374613003	-0.736842105	-0.312693498	-0.681114551	-0.481289262	-0.61384661	0.790580789	-0.376653532	-0.704630502	0.845201238	0.663949626	-0.526315789	-0.305515627	-0.495356037	0.507739938	0.433436533	0.494746224	0.667004644	-0.26625387	0.440839409	0.136037152	-0.73374613	0.709550761	-0.736842105	0.539918508	-0.029297802	-0.160990712	-0.055727554	-0.575851393	0.041011749	0.597746036	0.86023099	-0.566563467	0.144582043	-0.003095975	0.566563467	-0.910216718	-0.486571674	0.009287926	-0.433436533	-0.27244582	-0.213622291	-0.030959752	0.863926611	0.247879257	0.052631579	-0.823529412	-0.462108703	-0.46035875	-0.608156593	0.746130031	-0.172407121	0.551083591
